location,source
UPGRADE_4_STAT_COMMON_DESC,"{Upgrades the %NAME%, improving <STELLAR>%STAT1%<>, <STELLAR>%STAT2%<>, <STELLAR>%STAT3%<> and <STELLAR>%STAT4%<>.}"
UPGRADE_4_STAT_RARE_DESC,"{A substantial upgrade to the %NAME%, offering significant improvements to <STELLAR>%STAT1%<>, <STELLAR>%STAT2%<>, <STELLAR>%STAT3%<> and <STELLAR>%STAT4%<>.}"
UPGRADE_4_STAT_EPIC_DESC,"{A powerful upgrade module for the %NAME%, with the potential to drastically improve <STELLAR>%STAT1%<>, <STELLAR>%STAT2%<>, <STELLAR>%STAT3%<> and <STELLAR>%STAT4%<>.}"
UPGRADE_4_STAT_LEGEND_DESC,"{An almost total rework of the %NAME%, this upgrade module brings unparalled improvements to <STELLAR>%STAT1%<>, <STELLAR>%STAT2%<>, <STELLAR>%STAT3%<> and <STELLAR>%STAT4%<>.}"
UP_PROD_1_STAT_COMMON_DESC,"{Upgrades the %NAME%, creating improvements to <STELLAR>%STAT1%<>.}"
UP_PROD_1_STAT_RARE_DESC,"{A substantial upgrade to the %NAME%, offering significant improvements to <STELLAR>%STAT1%<>.}"
UP_PROD_1_STAT_EPIC_DESC,"{A powerful upgrade module for the %NAME%, with the potential to drastically improve <STELLAR>%STAT1%<>.}"
UP_PROD_1_STAT_LEGEND_DESC,"{An almost total rework of the %NAME%, this upgrade module brings unparalled improvements to <STELLAR>%STAT1%<>.}"
UP_PROD_2_STAT_COMMON_DESC,"{Upgrades the %NAME%, potentially improving <STELLAR>%STAT1%<> and <STELLAR>%STAT2%<>.}"
UP_PROD_2_STAT_RARE_DESC,"{A substantial upgrade to the %NAME%, offering significant potential improvements to <STELLAR>%STAT1%<> and <STELLAR>%STAT2%<>.}"
UP_PROD_2_STAT_EPIC_DESC,"{A powerful upgrade module for the %NAME%, with the potential to drastically improve <STELLAR>%STAT1%<> and <STELLAR>%STAT2%<>.}"
UP_PROD_2_STAT_LEGEND_DESC,"{An almost total rework of the %NAME%, this upgrade module brings unparalled improvements to <STELLAR>%STAT1%<> and <STELLAR>%STAT2%<>.}"
UP_PROD_3_STAT_COMMON_DESC,"{Upgrades the %NAME%, potentially improving <STELLAR>%STAT1%<>, <STELLAR>%STAT2%<> and <STELLAR>%STAT3%<>.}"
UP_PROD_3_STAT_RARE_DESC,"{A substantial upgrade to the %NAME%, offering significant potential improvements to <STELLAR>%STAT1%<>, <STELLAR>%STAT2%<> and <STELLAR>%STAT3%<>.}"
UP_PROD_3_STAT_EPIC_DESC,"{A powerful upgrade module for the %NAME%, with the potential to drastically improve <STELLAR>%STAT1%<>, <STELLAR>%STAT2%<> and <STELLAR>%STAT3%<>.}"
UP_PROD_3_STAT_LEGEND_DESC,"{An almost total rework of the %NAME%, this upgrade module brings unparalled improvements to <STELLAR>%STAT1%<>, <STELLAR>%STAT2%<> and <STELLAR>%STAT3%<>.}"
UP_PROD_4_STAT_COMMON_DESC,"{Upgrades the %NAME%, potentially improving <STELLAR>%STAT1%<>, <STELLAR>%STAT2%<>, <STELLAR>%STAT3%<> and <STELLAR>%STAT4%<>.}"
UP_PROD_4_STAT_RARE_DESC,"{A substantial upgrade to the %NAME%, offering significant potential improvements to <STELLAR>%STAT1%<>, <STELLAR>%STAT2%<>, <STELLAR>%STAT3%<> and <STELLAR>%STAT4%<>.}"
UP_PROD_4_STAT_EPIC_DESC,"{A powerful upgrade module for the %NAME%, with the potential to drastically improve <STELLAR>%STAT1%<>, <STELLAR>%STAT2%<>, <STELLAR>%STAT3%<> and <STELLAR>%STAT4%<>.}"
UP_PROD_4_STAT_LEGEND_DESC,"{An almost total rework of the %NAME%, this upgrade module brings unparalled improvements to <STELLAR>%STAT1%<>, <STELLAR>%STAT2%<>, <STELLAR>%STAT3%<> and <STELLAR>%STAT4%<>.}"
UI_ENERGY_NAME_CORE_L,{Life Support}
UI_JETPACK_NAME_CORE_L,{Movement System}
UI_SHIELD_NAME_CORE_L,{Defence Systems}
UI_UNW_NAME_CORE_L,{Aeration Membrane}
UI_TOX_NAME_CORE_L,{Toxic Protection}
UI_RAD_NAME_CORE_L,{Radiation Protection}
UI_COLD_NAME_CORE_L,{Thermal Protection}
UI_HOT_NAME_CORE_L,{Thermal Protection}
UP_NAME_FORMAT,{%ADJECTIVE% %COMPONENT%}
UP_LASER_COMP_1,{Beam Amplifier}
UP_LASER_COMP_2,{Beam Capacitor}
UP_LASER_COMP_3,{Lens Optics}
UP_LASER_COMP_4,{Emission Chamber}
UP_LASER_COMP_5,{Photon Mirror}
UP_LASER_COMP_6,{Cooling System}
UP_LASER_COMP_7,{Diode Battery}
UP_LASER_COMP_8,{Light Filter}
UP_LASER_COMP_9,{Reflector Glass}
UP_LASER_COMP_10,{Output Coupler}
UP_LASER_COMMON_ADJ_1,{Retuned}
UP_LASER_COMMON_ADJ_2,{Enhanced}
UP_LASER_COMMON_ADJ_3,{Boosted}
UP_LASER_COMMON_ADJ_4,{Efficient}
UP_LASER_COMMON_ADJ_5,{Additional}
UP_LASER_RARE_ADJ_1,{Advanced}
UP_LASER_RARE_ADJ_2,{Fine-Tuned}
UP_LASER_RARE_ADJ_3,{Overloaded}
UP_LASER_RARE_ADJ_4,{Liquid}
UP_LASER_RARE_ADJ_5,{Oscillating}
UP_LASER_EPIC_ADJ_1,{Supercharged}
UP_LASER_EPIC_ADJ_2,{Powerful}
UP_LASER_EPIC_ADJ_3,{High-Energy}
UP_LASER_EPIC_ADJ_4,{Electromagnetic}
UP_LASER_EPIC_ADJ_5,{Resonant}
UP_LASER_SCLASS_ADJ_1,{Superconducting}
UP_LASER_SCLASS_ADJ_2,{Brilliant}
UP_LASER_SCLASS_ADJ_3,{Dazzling}
UP_LASER_SCLASS_ADJ_4,{Supreme}
UP_LASER_SCLASS_ADJ_5,{Incomparable}
UP_RAIL_COMP_1,{Accelerator}
UP_RAIL_COMP_2,{Mass Chamber}
UP_RAIL_COMP_3,{Injectors}
UP_RAIL_COMP_4,{Plating}
UP_RAIL_COMP_5,{Recycler}
UP_RAIL_COMP_6,{Core}
UP_RAIL_COMP_7,{Magnets}
UP_RAIL_COMP_8,{Generator Unit}
UP_RAIL_COMP_9,{Capacitors}
UP_RAIL_COMP_10,{Stabiliser}
UP_RAIL_COMMON_ADJ_1,{Copper}
UP_RAIL_COMMON_ADJ_2,{Reinforced}
UP_RAIL_COMMON_ADJ_3,{Additional}
UP_RAIL_COMMON_ADJ_4,{Backup}
UP_RAIL_COMMON_ADJ_5,{Well-Made}
UP_RAIL_RARE_ADJ_1,{Cadmium}
UP_RAIL_RARE_ADJ_2,{Living Glass}
UP_RAIL_RARE_ADJ_3,{Illegal}
UP_RAIL_RARE_ADJ_4,{Supercharged}
UP_RAIL_RARE_ADJ_5,{Vy'keen}
UP_RAIL_EPIC_ADJ_1,{Emeril}
UP_RAIL_EPIC_ADJ_2,{Plasma}
UP_RAIL_EPIC_ADJ_3,{Parallel}
UP_RAIL_EPIC_ADJ_4,{Superconductive}
UP_RAIL_EPIC_ADJ_5,{Superb}
UP_RAIL_SCLASS_ADJ_1,{Indium}
UP_RAIL_SCLASS_ADJ_2,{Antimatter}
UP_RAIL_SCLASS_ADJ_3,{Vectorised}
UP_RAIL_SCLASS_ADJ_4,{Faultless}
UP_RAIL_SCLASS_ADJ_5,{Quantum}
UP_SMG_COMP_1,{Excitor}
UP_SMG_COMP_2,{Amplifier}
UP_SMG_COMP_3,{Accelerator}
UP_SMG_COMP_4,{Injector}
UP_SMG_COMP_5,{Solidifier}
UP_SMG_COMP_6,{Resonator}
UP_SMG_COMP_7,{Battery}
UP_SMG_COMP_8,{Energiser}
UP_SMG_COMP_9,{Capture Cell}
UP_SMG_COMP_10,{Projector}
UP_SMG_COMMON_ADJ_1,{Plasma}
UP_SMG_COMMON_ADJ_2,{Infrared}
UP_SMG_COMMON_ADJ_3,{Ion}
UP_SMG_COMMON_ADJ_4,{Beam}
UP_SMG_COMMON_ADJ_5,{Sunlight}
UP_SMG_RARE_ADJ_1,{Surge}
UP_SMG_RARE_ADJ_2,{Overloaded}
UP_SMG_RARE_ADJ_3,{Flow}
UP_SMG_RARE_ADJ_4,{Waveform}
UP_SMG_RARE_ADJ_5,{Atomic}
UP_SMG_EPIC_ADJ_1,{Heavy Metal}
UP_SMG_EPIC_ADJ_2,{Mass}
UP_SMG_EPIC_ADJ_3,{Superheated}
UP_SMG_EPIC_ADJ_4,{Ultraviolet}
UP_SMG_EPIC_ADJ_5,{Neutron}
UP_SMG_SCLASS_ADJ_1,{Gamma Ray}
UP_SMG_SCLASS_ADJ_2,{X-Ray}
UP_SMG_SCLASS_ADJ_3,{Cosmic Beam}
UP_SMG_SCLASS_ADJ_4,{Positron}
UP_SMG_SCLASS_ADJ_5,{Tritium}
UP_SHOT_COMP_1,{Barrel}
UP_SHOT_COMP_2,{Shells}
UP_SHOT_COMP_3,{Trigger}
UP_SHOT_COMP_4,{Muzzle}
UP_SHOT_COMP_5,{Wiring}
UP_SHOT_COMP_6,{Dynamo}
UP_SHOT_COMP_7,{Internals}
UP_SHOT_COMP_8,{Heat Pump}
UP_SHOT_COMP_9,{Launch System}
UP_SHOT_COMP_10,{Compression Unit}
UP_SHOT_COMMON_ADJ_1,{Gold-Plated}
UP_SHOT_COMMON_ADJ_2,{Copper}
UP_SHOT_COMMON_ADJ_3,{Reinforced}
UP_SHOT_COMMON_ADJ_4,{Pressurised}
UP_SHOT_COMMON_ADJ_5,{Enhanced}
UP_SHOT_RARE_ADJ_1,{Cadmium}
UP_SHOT_RARE_ADJ_2,{Electrified}
UP_SHOT_RARE_ADJ_3,{Rebuilt}
UP_SHOT_RARE_ADJ_4,{High Capacity}
UP_SHOT_RARE_ADJ_5,{Specialist}
UP_SHOT_EPIC_ADJ_1,{Emeril}
UP_SHOT_EPIC_ADJ_2,{Korvax-Made}
UP_SHOT_EPIC_ADJ_3,{High-Energy}
UP_SHOT_EPIC_ADJ_4,{Beautiful}
UP_SHOT_EPIC_ADJ_5,{Augmented}
UP_SHOT_SCLASS_ADJ_1,{Indium}
UP_SHOT_SCLASS_ADJ_2,{Solid Gold}
UP_SHOT_SCLASS_ADJ_3,{Perfect}
UP_SHOT_SCLASS_ADJ_4,{Flawless}
UP_SHOT_SCLASS_ADJ_5,{Supercharged}
UP_BOLT_COMP_1,{Ioniser}
UP_BOLT_COMP_2,{Supercharger}
UP_BOLT_COMP_3,{Beam Accelerator}
UP_BOLT_COMP_4,{Ion Cycler}
UP_BOLT_COMP_5,{Energy Lattice}
UP_BOLT_COMP_6,{Projectile Web}
UP_BOLT_COMP_7,{Compressor}
UP_BOLT_COMP_8,{Heat Sink}
UP_BOLT_COMP_9,{Dielectrics}
UP_BOLT_COMP_10,{Supercapacitor}
UP_BOLT_COMMON_ADJ_1,{Well-Crafted}
UP_BOLT_COMMON_ADJ_2,{Bypass}
UP_BOLT_COMMON_ADJ_3,{Double}
UP_BOLT_COMMON_ADJ_4,{Hybrid}
UP_BOLT_COMMON_ADJ_5,{Efficient}
UP_BOLT_RARE_ADJ_1,{Vacuum}
UP_BOLT_RARE_ADJ_2,{Optical}
UP_BOLT_RARE_ADJ_3,{Luminous}
UP_BOLT_RARE_ADJ_4,{Isotropic}
UP_BOLT_RARE_ADJ_5,{Sonic}
UP_BOLT_EPIC_ADJ_1,{Radiant}
UP_BOLT_EPIC_ADJ_2,{Incandescent}
UP_BOLT_EPIC_ADJ_3,{Platinum}
UP_BOLT_EPIC_ADJ_4,{Deuterium}
UP_BOLT_EPIC_ADJ_5,{Electron}
UP_BOLT_SCLASS_ADJ_1,{Ancient}
UP_BOLT_SCLASS_ADJ_2,{Pugneum}
UP_BOLT_SCLASS_ADJ_3,{Neutrino}
UP_BOLT_SCLASS_ADJ_4,{Starlight}
UP_BOLT_SCLASS_ADJ_5,{Elemental}
UP_GREN_COMP_1,{Compressor}
UP_GREN_COMP_2,{Launch System}
UP_GREN_COMP_3,{Injector Plugs}
UP_GREN_COMP_4,{Release Mechanism}
UP_GREN_COMP_5,{Gas Expander}
UP_GREN_COMP_6,{Core}
UP_GREN_COMP_7,{Coils}
UP_GREN_COMP_8,{Shell Loader}
UP_GREN_COMP_9,{Heat Pump}
UP_GREN_COMP_10,{Timing Loom}
UP_GREN_COMMON_ADJ_1,{Boosted}
UP_GREN_COMMON_ADJ_2,{Secondary}
UP_GREN_COMMON_ADJ_3,{Tertiary}
UP_GREN_COMMON_ADJ_4,{Efficient}
UP_GREN_COMMON_ADJ_5,{Lubricated}
UP_GREN_RARE_ADJ_1,{Pugneum}
UP_GREN_RARE_ADJ_2,{Unstable}
UP_GREN_RARE_ADJ_3,{Linear}
UP_GREN_RARE_ADJ_4,{Kinetic}
UP_GREN_RARE_ADJ_5,{Polarised}
UP_GREN_EPIC_ADJ_1,{Supercritical}
UP_GREN_EPIC_ADJ_2,{Geometric}
UP_GREN_EPIC_ADJ_3,{Gyroscopic}
UP_GREN_EPIC_ADJ_4,{Nanite}
UP_GREN_EPIC_ADJ_5,{Nonlinear}
UP_GREN_SCLASS_ADJ_1,{M-Field}
UP_GREN_SCLASS_ADJ_2,{Antimatter}
UP_GREN_SCLASS_ADJ_3,{Gravitational}
UP_GREN_SCLASS_ADJ_4,{Nano-Boosted}
UP_GREN_SCLASS_ADJ_5,{Induction}
UP_SCANNER_COMP_1,{Siphon}
UP_SCANNER_COMP_2,{Analysis Unit}
UP_SCANNER_COMP_3,{Computer}
UP_SCANNER_COMP_4,{Processor}
UP_SCANNER_COMP_5,{Detector}
UP_SCANNER_COMP_6,{Scope}
UP_SCANNER_COMP_7,{Visualiser}
UP_SCANNER_COMP_8,{Prediction Unit}
UP_SCANNER_COMP_9,{Probe}
UP_SCANNER_COMP_10,{Sweep Ray}
UP_SCANNER_COMMON_ADJ_1,{Low-Heat}
UP_SCANNER_COMMON_ADJ_2,{Waveform}
UP_SCANNER_COMMON_ADJ_3,{Analog}
UP_SCANNER_COMMON_ADJ_4,{Overclocked}
UP_SCANNER_COMMON_ADJ_5,{Precision}
UP_SCANNER_RARE_ADJ_1,{Calibrated}
UP_SCANNER_RARE_ADJ_2,{Nanite-Powered}
UP_SCANNER_RARE_ADJ_3,{Parallel}
UP_SCANNER_RARE_ADJ_4,{Frequency}
UP_SCANNER_RARE_ADJ_5,{Rewired}
UP_SCANNER_EPIC_ADJ_1,{Genome}
UP_SCANNER_EPIC_ADJ_2,{Flux}
UP_SCANNER_EPIC_ADJ_3,{Organic}
UP_SCANNER_EPIC_ADJ_4,{Deep Waveform}
UP_SCANNER_EPIC_ADJ_5,{Consciousness}
UP_SCANNER_SCLASS_ADJ_1,{Vacuum}
UP_SCANNER_SCLASS_ADJ_2,{Holographic}
UP_SCANNER_SCLASS_ADJ_3,{Quantum}
UP_SCANNER_SCLASS_ADJ_4,{Non-causal}
UP_SCANNER_SCLASS_ADJ_5,{Memory}
UP_LIFEBOOST_COMP_1,{Filter}
UP_LIFEBOOST_COMP_2,{Generator Unit}
UP_LIFEBOOST_COMP_3,{Recycler}
UP_LIFEBOOST_COMP_4,{Stabiliser}
UP_LIFEBOOST_COMP_5,{Purifier}
UP_LIFEBOOST_COMP_6,{Drain}
UP_LIFEBOOST_COMP_7,{Sieve}
UP_LIFEBOOST_COMP_8,{Pump}
UP_LIFEBOOST_COMP_9,{Tanks}
UP_LIFEBOOST_COMP_10,{Harvester}
UP_LIFEBOOST_RARE_ADJ_1,{Oxygen}
UP_LIFEBOOST_RARE_ADJ_2,{Gas}
UP_LIFEBOOST_RARE_ADJ_3,{Carbon}
UP_LIFEBOOST_RARE_ADJ_4,{Nitrogen}
UP_LIFEBOOST_RARE_ADJ_5,{Ammonium}
UP_LIFEBOOST_EPIC_ADJ_1,{Organic}
UP_LIFEBOOST_EPIC_ADJ_2,{High-Volume}
UP_LIFEBOOST_EPIC_ADJ_3,{Microbe}
UP_LIFEBOOST_EPIC_ADJ_4,{Alkaloid}
UP_LIFEBOOST_EPIC_ADJ_5,{Biofuel}
UP_LIFEBOOST_SCLASS_ADJ_1,{Kinetic}
UP_LIFEBOOST_SCLASS_ADJ_2,{T-Gel}
UP_LIFEBOOST_SCLASS_ADJ_3,{Vacuum}
UP_LIFEBOOST_SCLASS_ADJ_4,{Liquid Gas}
UP_LIFEBOOST_SCLASS_ADJ_5,{Solar}
UP_JETBOOST_COMP_1,{Tanks}
UP_JETBOOST_COMP_2,{Pump}
UP_JETBOOST_COMP_3,{Exhaust}
UP_JETBOOST_COMP_4,{Igniter}
UP_JETBOOST_COMP_5,{Jets}
UP_JETBOOST_COMP_6,{Dynamo}
UP_JETBOOST_COMP_7,{Turbine}
UP_JETBOOST_COMP_8,{Combustion Unit}
UP_JETBOOST_COMP_9,{Diffuser}
UP_JETBOOST_COMP_10,{Nozzles}
UP_JETBOOST_COMMON_ADJ_1,{Unstable}
UP_JETBOOST_COMMON_ADJ_2,{Augmented}
UP_JETBOOST_COMMON_ADJ_3,{Upgraded}
UP_JETBOOST_COMMON_ADJ_4,{Specialist}
UP_JETBOOST_COMMON_ADJ_5,{Synchronised}
UP_JETBOOST_RARE_ADJ_1,{Plasma}
UP_JETBOOST_RARE_ADJ_2,{Uranium}
UP_JETBOOST_RARE_ADJ_3,{Catalyst}
UP_JETBOOST_RARE_ADJ_4,{Bypass}
UP_JETBOOST_RARE_ADJ_5,{Uranium}
UP_JETBOOST_EPIC_ADJ_1,{Hybrid}
UP_JETBOOST_EPIC_ADJ_2,{Liquid Fuel}
UP_JETBOOST_EPIC_ADJ_3,{Multi-Tube}
UP_JETBOOST_EPIC_ADJ_4,{Frictionless}
UP_JETBOOST_EPIC_ADJ_5,{Tritium}
UP_JETBOOST_SCLASS_ADJ_1,{Gravity}
UP_JETBOOST_SCLASS_ADJ_2,{Antimatter}
UP_JETBOOST_SCLASS_ADJ_3,{Plutonium}
UP_JETBOOST_SCLASS_ADJ_4,{Perfect}
UP_JETBOOST_SCLASS_ADJ_5,{Supersonic}
UP_SHIELDBOOST_COMP_1,{Lattice}
UP_SHIELDBOOST_COMP_2,{Shield}
UP_SHIELDBOOST_COMP_3,{Armour}
UP_SHIELDBOOST_COMP_4,{Bulwark}
UP_SHIELDBOOST_COMP_5,{Grafts}
UP_SHIELDBOOST_COMP_6,{Padding}
UP_SHIELDBOOST_COMP_7,{Buffer}
UP_SHIELDBOOST_COMP_8,{Polariser}
UP_SHIELDBOOST_COMP_9,{Battery}
UP_SHIELDBOOST_COMP_10,{Resonator}
UP_SHIELDBOOST_COMMON_ADJ_1,{Secondary}
UP_SHIELDBOOST_COMMON_ADJ_2,{High-Frequency}
UP_SHIELDBOOST_COMMON_ADJ_3,{Supercharged}
UP_SHIELDBOOST_COMMON_ADJ_4,{Sodium}
UP_SHIELDBOOST_COMMON_ADJ_5,{Dioxite}
UP_SHIELDBOOST_RARE_ADJ_1,{Uranium}
UP_SHIELDBOOST_RARE_ADJ_2,{Lightning}
UP_SHIELDBOOST_RARE_ADJ_3,{Vector}
UP_SHIELDBOOST_RARE_ADJ_4,{Bionic}
UP_SHIELDBOOST_RARE_ADJ_5,{Sonic}
UP_SHIELDBOOST_EPIC_ADJ_1,{Nuclear}
UP_SHIELDBOOST_EPIC_ADJ_2,{M-Field}
UP_SHIELDBOOST_EPIC_ADJ_3,{Induction}
UP_SHIELDBOOST_EPIC_ADJ_4,{Neutron}
UP_SHIELDBOOST_EPIC_ADJ_5,{Deionised}
UP_SHIELDBOOST_SCLASS_ADJ_1,{Lorentz}
UP_SHIELDBOOST_SCLASS_ADJ_2,{Nanite}
UP_SHIELDBOOST_SCLASS_ADJ_3,{Harmonic}
UP_SHIELDBOOST_SCLASS_ADJ_4,{Lumen}
UP_SHIELDBOOST_SCLASS_ADJ_5,{Q-Field}
UP_SHIPGUN_COMP_1,{Amplifier}
UP_SHIPGUN_COMP_2,{Splitter}
UP_SHIPGUN_COMP_3,{Oscillator}
UP_SHIPGUN_COMP_4,{Resonator}
UP_SHIPGUN_COMP_5,{Accelerator}
UP_SHIPGUN_COMP_6,{Polariser}
UP_SHIPGUN_COMP_7,{Filament}
UP_SHIPGUN_COMP_8,{Refractor}
UP_SHIPGUN_COMP_9,{Mirror}
UP_SHIPGUN_COMP_10,{De-limiter}
UP_SHIPGUN_COMMON_ADJ_1,{Retuned}
UP_SHIPGUN_COMMON_ADJ_2,{Laser}
UP_SHIPGUN_COMMON_ADJ_3,{Fibre Optic}
UP_SHIPGUN_COMMON_ADJ_4,{Polished}
UP_SHIPGUN_COMMON_ADJ_5,{Ionised}
UP_SHIPGUN_RARE_ADJ_1,{Cadmium}
UP_SHIPGUN_RARE_ADJ_2,{Evaporative}
UP_SHIPGUN_RARE_ADJ_3,{Photonic}
UP_SHIPGUN_RARE_ADJ_4,{Infrared}
UP_SHIPGUN_RARE_ADJ_5,{Ultraviolet}
UP_SHIPGUN_EPIC_ADJ_1,{Emeril}
UP_SHIPGUN_EPIC_ADJ_2,{Indium}
UP_SHIPGUN_EPIC_ADJ_3,{Positron}
UP_SHIPGUN_EPIC_ADJ_4,{Chrono}
UP_SHIPGUN_EPIC_ADJ_5,{UHF}
UP_SHIPGUN_SCLASS_ADJ_1,{Chromatic}
UP_SHIPGUN_SCLASS_ADJ_2,{Free Electron}
UP_SHIPGUN_SCLASS_ADJ_3,{Continuous Wave}
UP_SHIPGUN_SCLASS_ADJ_4,{Gamma Ray}
